udise_code,school_name,state,district,block,location_type,management_type,category,total_students,total_teachers,total_classrooms,boys_toilets,girls_toilets,drinking_water_flag,electricity_flag,internet_flag,library_flag,desktops,laptops,playground_flag,furniture_flag,ramps_flag,solar_panel_flag,rainwater_flag,classes_from,classes_to,ptr,computers_total,toilets_total,students_per_class,toilets_per_100_students,computers_per_100_students,school_level,is_urban,is_rural,ptr_compliant,toilets_compliant,computers_compliant,water_compliant,electricity_compliant,internet_compliant,overall_compliance_score,infrastructure_need_score,ptr_squared,ptr_log,student_density,infrastructure_density,ptr_toilet_interaction,ptr_computer_interaction,state_encoded,district_encoded,block_encoded,location_type_encoded,management_type_encoded,category_encoded,school_level_encoded
UDISE000018,School 18,Tamil Nadu,West,Block A,Urban,Private,Primary,1143,37,26,0,2,True,True,True,True,11,7,True,True,True,False,False,9,5,30.89189189189189,18,2,43.96153846153846,0.17497812773403326,1.574803149606299,secondary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,954.308984660336,3.4623518048154858,42.333333333333336,0.04020979020979021,30.89189189189189,30.89189189189189,3,4,0,1,2,1,2
UDISE000048,School 48,Karnataka,Central,Block A,Urban,Private,Primary,239,53,42,8,7,True,True,False,True,2,5,True,False,False,True,False,9,8,4.509433962264151,7,15,5.690476190476191,6.2761506276150625,2.928870292887029,secondary,True,False,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,20.33499466002136,1.7064618887161598,5.558139534883721,0.26666666666666666,0.0,4.509433962264151,1,0,0,1,2,1,2
UDISE000056,School 56,Tamil Nadu,Central,Block B,Urban,Private,Higher Secondary,983,85,34,3,0,True,True,False,True,18,9,True,True,True,False,False,6,5,11.564705882352941,27,3,28.91176470588235,0.3051881993896236,2.746693794506612,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,133.7424221453287,2.5308917630298238,28.085714285714285,0.06504065040650407,11.564705882352941,11.564705882352941,3,0,1,1,2,0,3
UDISE000065,School 65,Karnataka,East,Block A,Urban,Private,Primary,864,78,8,3,5,True,True,False,True,11,5,True,True,True,False,False,6,8,11.076923076923077,16,8,108.0,0.9259259259259258,1.8518518518518516,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,122.698224852071,2.4912964478867714,96.0,0.03699421965317919,11.076923076923077,11.076923076923077,1,1,0,1,2,1,3
UDISE000042,School 42,Karnataka,Central,Block A,Rural,Private,Secondary,878,30,18,3,9,True,True,True,False,19,12,False,True,True,False,False,6,5,29.266666666666666,31,12,48.77777777777778,1.366742596810934,3.530751708428246,upper_primary,False,True,True,True,True,True,True,True,1.0,0.0,856.5377777777777,3.410046996939138,46.21052631578947,0.06939704209328783,0.0,0.0,1,0,0,0,2,2,3
UDISE000039,School 39,Delhi,Central,Block A,Urban,Private,Secondary,1733,53,13,8,9,True,True,False,True,6,12,True,False,True,False,False,6,5,32.698113207547166,18,17,133.30769230769232,0.9809578765147143,1.03866128101558,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,1069.1666073335705,3.5174418478843226,123.78571428571429,0.02768166089965398,32.698113207547166,32.698113207547166,0,0,0,1,2,2,3
UDISE000092,School 92,Tamil Nadu,South,Block A,Urban,Private,Secondary,1020,58,24,0,3,True,False,True,False,5,14,True,False,False,True,False,9,8,17.586206896551722,19,3,42.5,0.29411764705882354,1.8627450980392157,secondary,True,False,True,False,False,True,False,True,0.5,0.5,309.27467300832336,2.922419740922523,40.8,0.04505386875612145,17.586206896551722,17.586206896551722,3,3,0,1,2,2,2
UDISE000092,School 92,Tamil Nadu,South,Block A,Urban,Private,Secondary,1020,58,24,0,3,True,False,True,False,5,14,True,False,False,True,False,9,8,17.586206896551722,19,3,42.5,0.29411764705882354,1.8627450980392157,secondary,True,False,True,False,False,True,False,True,0.5,0.5,309.27467300832336,2.922419740922523,40.8,0.04505386875612145,17.586206896551722,17.586206896551722,3,3,0,1,2,2,2
UDISE000064,School 64,Delhi,West,Block B,Urban,Aided,Primary,1902,41,23,4,2,False,True,False,True,16,10,False,True,False,False,False,6,5,46.390243902439025,26,6,82.69565217391305,0.31545741324921134,1.3669821240799158,upper_primary,True,False,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,2152.054729327781,3.8584163826731324,79.25,0.028901734104046242,46.390243902439025,46.390243902439025,0,4,1,1,0,1,3
UDISE000095,School 95,Maharashtra,West,Block B,Urban,Aided,Primary,785,98,30,4,7,True,True,False,True,7,8,True,True,True,False,True,9,12,8.010204081632653,15,11,26.166666666666668,1.4012738853503186,1.910828025477707,higher_secondary,True,False,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,64.16336942940441,2.198357721933388,25.322580645161292,0.07124681933842239,0.0,8.010204081632653,2,4,1,1,0,1,0
UDISE000028,School 28,Maharashtra,South,Block A,Urban,Government,Higher Secondary,1931,73,12,2,0,False,True,False,False,14,3,True,False,False,True,True,1,8,26.45205479452055,17,2,160.91666666666666,0.10357327809425168,0.8803728638011392,upper_primary,True,False,True,False,False,False,True,True,0.5,0.5,699.7112028523176,3.3124410210563644,148.53846153846155,0.016045548654244308,26.45205479452055,26.45205479452055,2,3,0,1,1,0,3
UDISE000091,School 91,Tamil Nadu,Central,Block B,Rural,Aided,Higher Secondary,520,69,49,0,5,True,True,True,True,8,9,False,False,False,False,True,9,5,7.536231884057971,17,5,10.612244897959183,0.9615384615384616,3.2692307692307696,secondary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,56.79479101029195,2.1443196790543273,10.4,0.1362763915547025,7.536231884057971,7.536231884057971,3,0,1,0,0,0,2
UDISE000076,School 76,Maharashtra,North,Block B,Urban,Private,Secondary,1605,8,29,2,3,True,True,True,False,17,1,True,False,False,False,True,9,8,200.625,18,5,55.3448275862069,0.3115264797507788,1.1214953271028036,secondary,True,False,False,False,False,True,True,True,0.5,0.5,40250.390625,5.306409536445373,53.5,0.0323785803237858,200.625,200.625,2,2,1,1,2,2,2
UDISE000012,School 12,Karnataka,West,Block B,Rural,Aided,Secondary,560,45,32,8,8,True,True,False,True,9,5,True,True,True,False,False,9,5,12.444444444444445,14,16,17.5,2.857142857142857,2.5,secondary,False,True,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,154.8641975308642,2.5985659682605218,16.96969696969697,0.11051693404634581,0.0,12.444444444444445,1,4,1,0,0,2,2
UDISE000031,School 31,Delhi,South,Block B,Rural,Government,Primary,1199,70,26,3,7,False,True,True,False,1,7,True,False,False,False,True,1,5,17.12857142857143,8,10,46.11538461538461,0.8340283569641368,0.6672226855713094,primary,False,True,True,False,False,False,True,True,0.5,0.5,293.3879591836735,2.8974892256650286,44.407407407407405,0.03666666666666667,17.12857142857143,17.12857142857143,0,3,1,0,1,1,1
UDISE000050,School 50,Maharashtra,West,Block C,Rural,Private,Primary,1264,37,27,4,5,True,True,False,True,11,9,True,False,False,True,False,1,8,34.16216216216216,20,9,46.81481481481482,0.7120253164556962,1.5822784810126582,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,1167.053323593864,3.559970565868281,45.142857142857146,0.04426877470355731,34.16216216216216,34.16216216216216,2,4,2,0,2,1,3
UDISE000090,School 90,Maharashtra,Central,Block C,Urban,Government,Secondary,705,16,17,3,5,False,True,True,True,3,5,True,False,True,False,True,6,12,44.0625,8,8,41.470588235294116,1.1347517730496455,1.1347517730496455,higher_secondary,True,False,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,1941.50390625,3.8080504150451677,39.166666666666664,0.046742209631728045,44.0625,44.0625,2,0,2,1,1,2,0
UDISE000029,School 29,Tamil Nadu,Central,Block C,Urban,Aided,Higher Secondary,1604,51,19,8,7,True,True,True,True,18,0,True,False,False,False,False,6,5,31.45098039215686,18,15,84.42105263157895,0.9351620947630923,1.1221945137157108,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,989.1641676278354,3.4797306550868377,80.2,0.032398753894081,31.45098039215686,31.45098039215686,3,0,2,1,0,0,3
UDISE000096,School 96,Maharashtra,Central,Block B,Rural,Private,Secondary,833,61,25,3,7,True,True,True,True,10,11,True,True,True,True,True,9,12,13.655737704918034,21,10,33.32,1.2004801920768309,2.5210084033613445,higher_secondary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,186.47917226552005,2.684831911000203,32.03846153846154,0.0671462829736211,13.655737704918034,13.655737704918034,2,0,1,0,2,2,0
UDISE000077,School 77,Tamil Nadu,West,Block A,Urban,Aided,Primary,1514,66,11,8,5,True,True,False,True,19,11,False,False,False,True,True,6,12,22.939393939393938,30,13,137.63636363636363,0.8586525759577279,1.9815059445178336,higher_secondary,True,False,True,False,False,True,True,False,0.5,0.5,526.2157943067033,3.1755253839945867,126.16666666666667,0.03564356435643564,22.939393939393938,22.939393939393938,3,4,0,1,0,1,0
UDISE000068,School 68,Delhi,South,Block A,Urban,Private,Higher Secondary,935,21,43,1,6,False,False,True,True,11,8,True,True,False,False,False,6,8,44.523809523809526,19,7,21.74418604651163,0.7486631016042781,2.0320855614973263,upper_primary,True,False,False,False,False,False,False,True,0.16666666666666666,0.8333333333333334,1982.3696145124718,3.8182354753279784,21.25,0.07371794871794872,44.523809523809526,44.523809523809526,0,3,0,1,2,0,3
UDISE000053,School 53,Karnataka,West,Block C,Urban,Aided,Higher Secondary,1482,59,5,5,0,True,False,True,True,4,1,True,False,True,False,False,6,8,25.11864406779661,5,5,296.4,0.33738191632928477,0.33738191632928477,upper_primary,True,False,True,False,False,True,False,True,0.5,0.5,630.9462798046537,3.262649391414396,247.0,0.010114632501685773,25.11864406779661,25.11864406779661,1,4,2,1,0,0,3
UDISE000079,School 79,Karnataka,West,Block B,Urban,Government,Higher Secondary,96,36,49,7,0,True,True,True,False,2,3,True,True,True,True,True,9,5,2.6666666666666665,5,7,1.9591836734693877,7.291666666666667,5.208333333333334,secondary,True,False,True,False,True,True,True,True,0.8333333333333334,0.16666666666666663,7.111111111111111,1.2992829841302609,1.92,0.6288659793814433,2.6666666666666665,0.0,1,4,1,1,1,0,2
UDISE000031,School 31,Delhi,South,Block B,Rural,Government,Primary,1199,70,26,3,7,False,True,True,False,1,7,True,False,False,False,True,1,5,17.12857142857143,8,10,46.11538461538461,0.8340283569641368,0.6672226855713094,primary,False,True,True,False,False,False,True,True,0.5,0.5,293.3879591836735,2.8974892256650286,44.407407407407405,0.03666666666666667,17.12857142857143,17.12857142857143,0,3,1,0,1,1,1
UDISE000013,School 13,Karnataka,North,Block C,Rural,Aided,Primary,1400,68,17,6,0,True,True,True,True,0,8,True,True,False,False,False,6,8,20.58823529411765,8,6,82.3529411764706,0.4285714285714286,0.5714285714285714,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,423.8754325259516,3.072148503998354,77.77777777777777,0.02212705210563883,20.58823529411765,20.58823529411765,1,2,2,0,0,1,3
UDISE000023,School 23,Maharashtra,Central,Block B,Urban,Private,Higher Secondary,925,17,7,0,7,True,True,False,False,6,13,True,True,True,False,False,9,8,54.411764705882355,19,7,132.14285714285714,0.7567567567567568,2.054054054054054,secondary,True,False,False,False,False,True,True,False,0.3333333333333333,0.6666666666666667,2960.6401384083047,4.014791930520147,115.625,0.035637149028077755,54.411764705882355,54.411764705882355,2,0,1,1,2,0,2
UDISE000043,School 43,Maharashtra,West,Block B,Urban,Government,Primary,944,67,33,9,8,True,True,False,False,1,3,True,False,True,False,False,1,8,14.08955223880597,4,17,28.606060606060606,1.8008474576271187,0.423728813559322,upper_primary,True,False,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,198.5154822900423,2.7140025996295054,27.764705882352942,0.05714285714285714,0.0,14.08955223880597,2,4,1,1,1,1,3
UDISE000040,School 40,Karnataka,East,Block C,Urban,Government,Primary,525,15,49,4,3,True,True,True,True,14,13,True,True,False,False,True,1,8,35.0,27,7,10.714285714285714,1.3333333333333335,5.142857142857142,upper_primary,True,False,True,True,True,True,True,True,1.0,0.0,1225.0,3.58351893845611,10.5,0.15779467680608364,0.0,0.0,1,1,2,1,1,1,3
UDISE000048,School 48,Karnataka,Central,Block A,Urban,Private,Primary,239,53,42,8,7,True,True,False,True,2,5,True,False,False,True,False,9,8,4.509433962264151,7,15,5.690476190476191,6.2761506276150625,2.928870292887029,secondary,True,False,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,20.33499466002136,1.7064618887161598,5.558139534883721,0.26666666666666666,0.0,4.509433962264151,1,0,0,1,2,1,2
UDISE000084,School 84,Tamil Nadu,East,Block C,Urban,Aided,Higher Secondary,1488,43,19,9,5,True,True,True,False,14,6,True,True,True,False,False,9,12,34.604651162790695,20,14,78.3157894736842,0.9408602150537635,1.3440860215053763,higher_secondary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,1197.4818820984315,3.572476279964121,74.4,0.035594358629952985,34.604651162790695,34.604651162790695,3,1,2,1,0,0,0
UDISE000080,School 80,Tamil Nadu,East,Block A,Urban,Government,Primary,1306,38,24,9,4,True,True,False,True,11,13,True,True,True,False,True,9,8,34.36842105263158,24,13,54.416666666666664,0.9954058192955589,1.8376722817764166,secondary,True,False,True,False,False,True,True,False,0.5,0.5,1181.1883656509697,3.5658193613567093,52.24,0.046671767406273906,34.36842105263158,34.36842105263158,3,1,0,1,1,1,2
UDISE000052,School 52,Maharashtra,Central,Block A,Urban,Government,Primary,1442,25,34,4,6,True,True,True,True,15,9,False,True,False,False,False,9,5,57.68,24,10,42.411764705882355,0.6934812760055479,1.6643550624133148,secondary,True,False,False,False,False,True,True,True,0.5,0.5,3326.9824,4.072098953274781,41.2,0.04712404712404712,57.68,57.68,2,0,0,1,1,1,2
UDISE000033,School 33,Tamil Nadu,South,Block B,Rural,Government,Higher Secondary,222,60,36,1,4,True,True,False,True,1,11,True,False,False,False,False,9,12,3.7,12,5,6.166666666666667,2.2522522522522523,5.405405405405405,higher_secondary,False,True,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,13.690000000000001,1.547562508716013,6.0,0.23766816143497757,0.0,3.7,3,3,1,0,1,0,0
UDISE000094,School 94,Maharashtra,East,Block A,Urban,Government,Secondary,1403,98,28,5,3,True,True,True,True,1,14,True,False,False,False,False,6,5,14.316326530612244,15,8,50.107142857142854,0.5702066999287242,1.069137562366358,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,204.95720533111202,2.72891935296289,48.37931034482759,0.03632478632478633,14.316326530612244,14.316326530612244,2,1,0,1,1,2,3
UDISE000078,School 78,Tamil Nadu,Central,Block A,Rural,Government,Higher Secondary,1475,69,28,1,8,True,True,True,False,6,13,True,False,True,True,False,9,8,21.3768115942029,19,9,52.67857142857143,0.6101694915254238,1.2881355932203389,secondary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,456.9680739340475,3.108025225987462,50.86206896551724,0.037940379403794036,21.3768115942029,21.3768115942029,3,0,0,0,1,0,2
UDISE000066,School 66,Maharashtra,West,Block C,Rural,Private,Higher Secondary,1222,78,3,7,5,True,True,False,False,17,8,True,True,False,True,False,9,12,15.666666666666666,25,12,407.3333333333333,0.9819967266775778,2.0458265139116203,higher_secondary,False,True,True,False,False,True,True,False,0.5,0.5,245.44444444444443,2.8134107167600364,305.5,0.032706459525756335,15.666666666666666,15.666666666666666,2,4,2,0,2,0,0
UDISE000075,School 75,Delhi,North,Block C,Urban,Aided,Higher Secondary,1732,81,47,5,6,True,True,False,True,13,7,True,True,True,True,False,9,12,21.382716049382715,20,11,36.851063829787236,0.6351039260969976,1.1547344110854503,higher_secondary,True,False,True,False,False,True,True,False,0.5,0.5,457.22054564852914,3.108289056082412,36.083333333333336,0.04500865551067513,21.382716049382715,21.382716049382715,0,2,2,1,0,0,0
UDISE000016,School 16,Delhi,East,Block A,Urban,Government,Primary,1205,21,40,6,5,False,True,True,True,13,5,False,True,True,False,True,6,12,57.38095238095238,18,11,30.125,0.9128630705394192,1.4937759336099585,higher_secondary,True,False,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,3292.5736961451244,4.0669896787727335,29.390243902439025,0.05721393034825871,57.38095238095238,57.38095238095238,0,1,0,1,1,1,0
UDISE000069,School 69,Tamil Nadu,West,Block B,Rural,Government,Primary,1286,89,14,3,2,True,True,False,False,15,6,True,False,True,False,False,1,8,14.44943820224719,21,5,91.85714285714286,0.38880248833592534,1.6329704510108864,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,208.78626436056052,2.7375726403685317,85.73333333333333,0.03108003108003108,14.44943820224719,14.44943820224719,3,4,1,0,1,1,3
UDISE000060,School 60,Delhi,West,Block C,Urban,Private,Primary,1629,7,20,6,7,True,True,True,True,5,7,True,False,False,True,False,6,12,232.71428571428572,12,13,81.45,0.798035604665439,0.7366482504604052,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,54155.93877551021,5.4540993681073795,77.57142857142857,0.027607361963190184,232.71428571428572,232.71428571428572,0,4,2,1,2,1,0
UDISE000042,School 42,Karnataka,Central,Block A,Rural,Private,Secondary,878,30,18,3,9,True,True,True,False,19,12,False,True,True,False,False,6,5,29.266666666666666,31,12,48.77777777777778,1.366742596810934,3.530751708428246,upper_primary,False,True,True,True,True,True,True,True,1.0,0.0,856.5377777777777,3.410046996939138,46.21052631578947,0.06939704209328783,0.0,0.0,1,0,0,0,2,2,3
UDISE000011,School 11,Karnataka,North,Block B,Urban,Private,Primary,1730,96,20,2,4,True,True,False,False,16,11,True,False,False,False,False,6,8,18.020833333333332,27,6,86.5,0.3468208092485549,1.560693641618497,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,324.7504340277777,2.9455348696870773,82.38095238095238,0.030618139803581745,18.020833333333332,18.020833333333332,1,2,1,1,2,1,3
UDISE000087,School 87,Maharashtra,East,Block A,Urban,Private,Secondary,1639,58,3,2,4,True,True,True,False,16,3,True,True,False,True,False,1,8,28.25862068965517,19,6,546.3333333333334,0.36607687614399026,1.1592434411226358,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,798.5496432818073,3.376174254687807,409.75,0.01707317073170732,28.25862068965517,28.25862068965517,2,1,0,1,2,2,3
